level_0,index,doc_id,title,doc_sim,par_sim,par_length,doc_length,question_type,truths,q,para,q_id,answer,score,idxs,ids,pos,ner,target,sum_span_score,max_span_score,min_span_score,avg_span_score,sum_doc_score,max_doc_score,min_doc_score,avg_doc_score,first_occurence,num_occurence
3,11390,3560126,The Singles,0.7154308557510376,0.4436864766217561,6,6,12,"['Wales', 'Wales', 'Wales']",How many top five singles came from her first album?,The Singles may refer to:,129,The Singles,0.4130899608135223,"(0, 11)",11390,"['DT', 'NNS']","['', '']",0,0.4130899608135223,0.4130899608135223,0.4130899608135223,0.4130899608135223,0.4436864766217561,0.4436864766217561,0.4436864766217561,0.4436864766217561,0,1
0,11613,49540860,This Time It's Personal,0.4292799234390259,0.2958994101188146,73,154,12,"['1018', '1064', '1018']"," The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?","This Time It's Personal is the second studio album by American contemporary R&amp;B group Somethin' for the People, released September 23, 1997 via Warner Bros. Records. Co-produced and primarily written by the group, it was their first album to chart on the ""Billboard"" 200, peaking at #154. The album also reached #33 on the ""Billboard"" R&amp;B chart.",132,#33,0.8138288259506226,"(316, 319)",11613,"['$', 'CD']","['', 'MONEY']",0,0.8138288259506226,0.8138288259506226,0.8138288259506226,0.8138288259506226,0.5264041433332816,0.2958994101188146,0.230504733214467,0.2632020716666408,10,1
1,11632,4228145,Jesse Dangerously,0.4459109604358673,0.0,2,646,12,"['1018', '1064', '1018']"," The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?",Career.,132,Career,0.6234090924263,"(0, 6)",11632,['NN'],[''],0,131.34500241279602,0.9843899607658386,0.093324989080429,0.7256629967557792,1.9723638793755864,0.4207780135402003,0.0,0.21915154215284294,29,1
2,11627,14617199,Dangerously in Love 2,0.5024526119232178,0.0,2,1603,12,"['1018', '1064', '1018']"," The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?",Reception.,132,Reception,0.6234090924263,"(0, 9)",11627,['NN'],[''],0,33.211857974529266,0.9783458113670348,0.239703893661499,0.7380412883228726,9.323900066746663,0.7183375524174617,0.0,0.27423235490431364,24,1
3,11608,14617199,Dangerously in Love 2,0.5024526119232178,0.427468896467239,112,1603,12,"['1018', '1064', '1018']"," The album, Dangerously in Love  achieved what spot on the Billboard Top 100 chart?","""Dangerously in Love 2"" received generally positive response from music critics, who wrote that the song effectively shows the vocal capabilities of Beyoncé. It won a Grammy Award for Best Female R&amp;B Vocal Performance at the 46th Annual Grammy Awards. Though not released as a single, ""Dangerously in Love 2"" charted at number 57 the US ""Billboard"" Hot 100 chart and at number 17 on the Hot R&amp;B/Hip-Hop Songs chart. Beyoncé performed the ballad at the 46th Grammy Awards, the Verizon Ladies First Tour, the Dangerously in Love Tour, and The Beyoncé Experience.",132,57,0.520046591758728,"(331, 333)",11608,['CD'],['CARDINAL'],0,0.7740035355091095,0.520046591758728,0.2539569437503814,0.38700176775455475,9.323900066746663,0.7183375524174617,0.0,0.27423235490431364,5,1
0,11640,61287598,Closer to You (Exo-SC song),0.4850155115127563,0.3679342328797099,25,333,12,"['William of Montreuil', 'William of Montreuil', 'William of Montreuil']","""The Closer I get to You"" was recorded with which artist?","On July 22, EXO-SC performed ""Closer to You"" at their two showcases for the press and for the fans.",133,EXO-SC,0.9975115656852722,"(12, 18)",11640,"['NNP', 'HYPH', 'NN']","['ORG', 'ORG', 'ORG']",0,1.9878519177436829,0.9975115656852722,0.9903403520584106,0.9939259588718414,2.5438920837897725,0.5389337474616367,0.0,0.25438920837897727,7,2
1,11639,61287598,Closer to You (Exo-SC song),0.4850155115127563,0.4196695812634383,66,333,12,"['William of Montreuil', 'William of Montreuil', 'William of Montreuil']","""The Closer I get to You"" was recorded with which artist?","""Closer to You"" (; Stylized Closer to you) is a song recorded by South Korean duo Exo-SC, the second official sub-unit of the South Korean boy group Exo. It was released on July 22, 2019 by SM Entertainment as one of the three title tracks of their first extended play ""What a Life"".",133,Exo-SC,0.9769460558891296,"(82, 88)",11639,"['NNP', 'HYPH', 'NN']","['ORG', 'ORG', 'ORG']",0,0.9769460558891296,0.9769460558891296,0.9769460558891296,0.9769460558891296,2.5438920837897725,0.5389337474616367,0.0,0.25438920837897727,6,1
2,11638,61287598,Closer to You (Exo-SC song),0.4850155115127563,0.4690304427928235,55,333,12,"['William of Montreuil', 'William of Montreuil', 'William of Montreuil']","""The Closer I get to You"" was recorded with which artist?","On July 30, ""Closer to You"" music video behind photos of Sehun were released. On July 31, behind photos of Chanyeol of ""Closer to You"" music video were released. On August 1, ""Closer to You"" behind photos of the duo together were released.",133,Chanyeol,0.8681778311729431,"(107, 115)",11638,['NNP'],[''],0,0.8681778311729431,0.8681778311729431,0.8681778311729431,0.8681778311729431,2.5438920837897725,0.5389337474616367,0.0,0.25438920837897727,5,1
3,11637,159458,Closer,0.6006875038146973,0.5011335491604084,7,7,12,"['William of Montreuil', 'William of Montreuil', 'William of Montreuil']","""The Closer I get to You"" was recorded with which artist?",Closer or Closers may refer to:,133,Closers,0.8374884128570557,"(10, 17)",11637,['NNS'],[''],0,0.8374884128570557,0.8374884128570557,0.8374884128570557,0.8374884128570557,0.5011335491604084,0.5011335491604084,0.5011335491604084,0.5011335491604084,4,1
0,12489,83688,Beyoncé,0.6488991975784302,0.6392303406402665,6,18612,12,"['1097', '1097', '1097']",How many awards did Beyoncé win at the 46th Grammy's Awards?,"2013–2015: ""Beyoncé"".",138,2013–2015,0.9850414395332336,"(0, 9)",12489,['CD'],['CARDINAL'],0,28.61889299750328,0.9986572265625,0.2391168773174286,0.7734835945271157,1597.1237178019612,1.0,0.0,0.25743451286298535,0,1
1,12537,83688,Beyoncé,0.6488991975784302,0.3834833176632954,221,18612,12,"['1097', '1097', '1097']",How many awards did Beyoncé win at the 46th Grammy's Awards?,"In October 2014, Beyoncé signed a deal to launch an activewear line of clothing with British fashion retailer Topshop. The 50–50 venture is called Ivy Park and was launched in April 2016. The brand's name is a nod to Beyoncé's daughter and her favourite number four (IV in roman numerals), and also references the park where she used to run in Texas. She has since bought out Topshop owner Philip Green from his 50% share after he was alleged to have sexually harassed, bullied and racially abused employees. She now owns the brand herself. On April 4, 2019, it was announced that Beyoncé would become a creative partner with Adidas and further develop her athletic brand Ivy Park with the company. Knowles will also develop new clothes and footwear for Adidas. Shares for the company rose 1.3% upon the news release. On December 9, 2019, they announced a launch date which will be on January 18, 2020. Beyoncé uploaded a teaser on her website and Instagram. The collection was also previewed on the upcoming Elle Magazine: January 2020 issue, where Beyoncé is seen wearing several garments, accessories and footwear from the first collection.",138,four,0.9551247358322144,"(261, 265)",12537,['CD'],['CARDINAL'],0,23.96302815899253,0.9652047157287598,0.0326553583145141,0.6476494097025007,1597.1237178019612,1.0,0.0,0.25743451286298535,48,2
2,12502,83688,Beyoncé,0.6488991975784302,0.4703842601334464,107,18612,12,"['1097', '1097', '1097']",How many awards did Beyoncé win at the 46th Grammy's Awards?,"Following her role in ""Dreamgirls"", Beyoncé was nominated for Best Original Song for ""Listen"" and Best Actress at the Golden Globe Awards, and Outstanding Actress in a Motion Picture at the NAACP Image Awards. Beyoncé won two awards at the Broadcast Film Critics Association Awards 2006; Best Song for ""Listen"" and Best Original Soundtrack for ""Dreamgirls: Music from the Motion Picture"". According to Fuse in 2014, Beyoncé is the second-most award-winning artist of all time, after Michael Jackson. Lemonade won a Peabody Award in 2017.",138,two,0.950496256351471,"(222, 225)",12502,['CD'],['CARDINAL'],0,31.18260832130909,0.978865385055542,0.0401824638247489,0.5470633038826156,1597.1237178019612,1.0,0.0,0.25743451286298535,13,7
3,12683,31887069,1+1 (song),0.5588892102241516,0.0,165,6119,12,"['1097', '1097', '1097']",How many awards did Beyoncé win at the 46th Grammy's Awards?,"The-Dream's demo of ""1+1"", originally titled as ""Nothing but Love"", leaked onto the Internet in late May 2011. Michael Cragg of ""The Guardian"" found it to be ""Prince-esque"". In late June 2011, American recording artist Dondria posted a video of herself, singing ""1+1"" while seated in front her computer. On July 12, 2011, ""Rap-Up"" reported that the American singer, Tiffany Evans, who had previously covered ""Speechless"" from Beyoncé'ss first studio album, ""Dangerously in Love"" (2003), had also covered ""1+1"", with some lyrical modifications. Miss Murphy covered the song during the second series of Australian ""The Voice"" on May 20, 2013. Murphy's version peaked at number 49 on the Australian Singles Chart.",138,49,0.9261696934700012,"(675, 677)",12683,['CD'],['CARDINAL'],0,3.8383925557136536,0.9261696934700012,0.5792583227157593,0.7676785111427307,293.68327277781634,0.8217714288589223,0.0,0.19978453930463697,194,1
0,12687,14278621,Love Destiny,0.7250370979309082,0.6382224283667834,6,6,12,"['Tancred', 'Tancred', 'Tancred']",Destiny's Child's final album was named what?,Love Destiny may refer to:,139,Love Destiny,0.8295466899871826,"(0, 12)",12687,"['NNP', 'NNP']","['ORG', 'ORG']",0,9.302537426352501,0.9688607454299928,0.1640704572200775,0.6644669590251786,8.425854939456936,0.6445287617135926,0.3471573958148967,0.5266159337160585,1,1
1,12686,2610507,Destiny (disambiguation),0.8130881190299988,0.6934987777805061,6,21,12,"['Tancred', 'Tancred', 'Tancred']",Destiny's Child's final album was named what?,Destiny may also refer to:,139,Destiny,0.7668772339820862,"(0, 7)",12686,['NN'],[''],0,18.695973806083202,0.9965967535972596,0.0323312655091285,0.5842491814401001,13.766232473069223,0.6934987777805061,0.1985567041068308,0.43019476478341323,0,1
2,12696,28637966,List of songs recorded by Destiny's Child,0.7549176216125488,0.0,16,102,12,"['Tancred', 'Tancred', 'Tancred']",Destiny's Child's final album was named what?,"- ""Go Deep"" is a registered recorded song at the US Copyright Office.",139,Go Deep,0.6371283531188965,"(3, 10)",12696,"['VB', 'RB']","['', '']",0,6.1183022409677505,0.8435452580451965,0.2382785230875015,0.5562092946334318,11.044076534003368,0.4362263143306868,0.0,0.09687786433336287,10,1
3,12693,28637966,List of songs recorded by Destiny's Child,0.7549176216125488,0.0,3,102,12,"['Tancred', 'Tancred', 'Tancred']",Destiny's Child's final album was named what?,Unreleased songs.,139,Unreleased songs,0.5614056587219238,"(0, 16)",12693,"['JJ', 'NNS']","['', '']",0,3.135323613882065,0.6439806222915649,0.34638112783432,0.5225539356470108,11.044076534003368,0.4362263143306868,0.0,0.09687786433336287,7,1
0,12698,105776,Hollywood Walk of Fame,0.4998013377189636,0.4489964443392756,82,6785,12,"['Jerusalem', 'Jerusalem', 'Jerusalem']",Destiny's Child got a star on the Hollywood Walk of Fame in what year?,"In 1994, the Walk of Fame was extended one block to the west on Hollywood Boulevard, from Sycamore Avenue to North LaBrea Avenue (plus the short segment of Marshfield Way that connects Hollywood and La Brea), where it now ends at the silver ""Four Ladies of Hollywood"" gazebo and the special ""Walk of Fame"" star. At the same time, Sophia Loren was honored with the 2,000th star on the Walk.",140,1994,0.9989275336265564,"(3, 7)",12698,['CD'],['DATE'],0,2.8575236201286316,0.9989275336265564,0.8611097931861877,0.9525078733762106,8.426180112746945,0.4489964443392756,0.0,0.1040269149721845,1,2
1,12747,105776,Hollywood Walk of Fame,0.4998013377189636,0.0608584511256567,82,6785,12,"['Jerusalem', 'Jerusalem', 'Jerusalem']",Destiny's Child got a star on the Hollywood Walk of Fame in what year?,"A requirement stipulated by the original audio recording committee (and later rescinded) specified minimum sales of one million records or 250,000 albums for all music category nominees. The committee soon realized that many important recording artists would be excluded from the Walk by that requirement. As a result, the National Academy of Recording Arts and Sciences was formed to create a separate award for the music industry, leading to the first Grammy Awards in 1959.",140,1959,0.9985339641571044,"(471, 475)",12747,['CD'],['DATE'],0,0.9985339641571044,0.9985339641571044,0.9985339641571044,0.9985339641571044,8.426180112746945,0.4489964443392756,0.0,0.1040269149721845,50,1
2,12707,105776,Hollywood Walk of Fame,0.4998013377189636,0.2547031735278213,71,6785,12,"['Jerusalem', 'Jerusalem', 'Jerusalem']",Destiny's Child got a star on the Hollywood Walk of Fame in what year?,"On its 50th anniversary in 2005, Disneyland received a star near Disney's Soda Fountain on Hollywood Boulevard. Stars for commercial organizations are only considered for those with a Hollywood show business connection of at least 50 years' duration. While not technically part of the Walk itself (a city ordinance prohibits placing corporate names on sidewalks), the star was installed adjacent to it.",140,2005,0.996209442615509,"(27, 31)",12707,['CD'],['DATE'],0,15.425983399152756,0.996209442615509,0.0919076576828956,0.5141994466384252,8.426180112746945,0.4489964443392756,0.0,0.1040269149721845,10,2
3,12734,105776,Hollywood Walk of Fame,0.4998013377189636,0.1297957504073381,141,6785,12,"['Jerusalem', 'Jerusalem', 'Jerusalem']",Destiny's Child got a star on the Hollywood Walk of Fame in what year?," Charlie Chaplin is the only honoree to be selected twice for the same star on the Walk. He was unanimously voted into the initial group of 500 in 1956 but the Selection Committee ultimately excluded him, ostensibly due to questions regarding his morals (he had been charged with violating the Mann Act—and exonerated—during the White Slavery hysteria of the 1940s), but more likely due to his left-leaning political views. The rebuke prompted an unsuccessful lawsuit by his son, Charles Chaplin Jr. Chaplin's star was finally added to the Walk in 1972, the same year he received his Academy Award. Even then, 16 years later, the Chamber of Commerce received angry letters from across the country protesting its decision to include him.",140,1972,0.9951516389846802,"(548, 552)",12734,['CD'],['DATE'],0,0.9951516389846802,0.9951516389846802,0.9951516389846802,0.9951516389846802,8.426180112746945,0.4489964443392756,0.0,0.1040269149721845,37,1
0,12841,2610507,Destiny (disambiguation),0.7189367413520813,0.6460600721827828,6,21,12,"['380 years', '380 years', '380 years']",It was announced that Destiny's Child would  disban in what European city?,Destiny may also refer to:,143,Destiny,0.9965967535972596,"(0, 7)",12841,['NN'],[''],0,18.695973806083202,0.9965967535972596,0.0323312655091285,0.5842491814401001,13.766232473069223,0.6934987777805061,0.1985567041068308,0.43019476478341323,0,3
1,12842,14278621,Love Destiny,0.6597234606742859,0.5945648952099789,6,6,12,"['380 years', '380 years', '380 years']",It was announced that Destiny's Child would  disban in what European city?,Love Destiny may refer to:,143,Love Destiny,0.7676107883453369,"(0, 12)",12842,"['NNP', 'NNP']","['ORG', 'ORG']",0,9.302537426352501,0.9688607454299928,0.1640704572200775,0.6644669590251786,8.425854939456936,0.6445287617135926,0.3471573958148967,0.5266159337160585,1,1
2,12844,17096607,Destiny (given name),0.6880946755409241,0.4470212845363755,52,52,12,"['380 years', '380 years', '380 years']",It was announced that Destiny's Child would  disban in what European city?,"Destiny is a mainly feminine name meaning ""destiny, fate"", from the Latin word ""destinare,"" meaning ""to determine."" It has been a popular name in the United States, where it is ranked in the top 50 names given to baby girls.",143,United States,0.5363004803657532,"(150, 163)",12844,"['NNP', 'NNP']","['GPE', 'GPE']",0,3.173562541604042,0.7336459159851074,0.0425767004489898,0.39669531770050526,6.240406289272564,0.479845029612263,0.2610089264665915,0.39002539307953527,3,1
3,12851,28637966,List of songs recorded by Destiny's Child,0.7007842063903809,0.0,16,102,12,"['380 years', '380 years', '380 years']",It was announced that Destiny's Child would  disban in what European city?,"- ""Go Deep"" is a registered recorded song at the US Copyright Office.",143,US Copyright Office,0.4364624321460724,"(49, 68)",12851,"['NNP', 'NNP', 'NNP']","['ORG', 'ORG', 'ORG']",0,1.1371860802173615,0.7007236480712891,0.4364624321460724,0.5685930401086807,11.044076534003368,0.4362263143306868,0.0,0.09687786433336287,10,1
0,13352,83688,Beyoncé,0.5797732472419739,0.0713447238199145,318,18612,8,"['a storm', 'a storm', 'a storm']",Who did Beyoncé tour with for the Verizon Lades First Tour?,"The group changed their name to Destiny's Child in 1996, based upon a passage in the Book of Isaiah. In 1997, Destiny's Child released their major label debut song ""Killing Time"" on the soundtrack to the 1997 film ""Men in Black"". In November, the group released their debut single and first major hit, ""No, No, No"". They released their self-titled debut album in February 1998, which established the group as a viable act in the music industry, with moderate sales and winning the group three Soul Train Lady of Soul Awards for Best R&amp;B/Soul Album of the Year, Best R&amp;B/Soul or Rap New Artist, and Best R&amp;B/Soul Single for ""No, No, No"". The group released their Multi-Platinum second album ""The Writing's on the Wall"" in 1999. The record features some of the group's most widely known songs such as ""Bills, Bills, Bills"", the group's first number-one single, ""Jumpin' Jumpin' and ""Say My Name"", which became their most successful song at the time, and would remain one of their signature songs. ""Say My Name"" won the Best R&amp;B Performance by a Duo or Group with Vocals and the Best R&amp;B Song at the 43rd Annual Grammy Awards. ""The Writing's on the Wall"" sold more than eight million copies worldwide. During this time, Beyoncé recorded a duet with Marc Nelson, an original member of Boyz II Men, on the song ""After All Is Said and Done"" for the soundtrack to the 1999 film, ""The Best Man"".",146,Marc Nelson,0.9729734659194946,"(1266, 1277)",13352,"['NNP', 'NNP']","['PERSON', 'PERSON']",0,3.8408786058425903,0.9989120960235596,0.9104058742523192,0.9602196514606476,1597.1237178019612,1.0,0.0,0.25743451286298535,190,1
1,13252,83688,Beyoncé,0.5797732472419739,0.3161299654079271,337,18612,8,"['a storm', 'a storm', 'a storm']",Who did Beyoncé tour with for the Verizon Lades First Tour?,"In November 2003, she embarked on the Dangerously in Love Tour in Europe and later toured alongside Missy Elliott and Alicia Keys for the Verizon Ladies First Tour in North America. On February 1, 2004, Beyoncé performed the American national anthem at Super Bowl XXXVIII, at the Reliant Stadium in Houston, Texas. After the release of ""Dangerously in Love"", Beyoncé had planned to produce a follow-up album using several of the left-over tracks. However, this was put on hold so she could concentrate on recording ""Destiny Fulfilled"", the final studio album by Destiny's Child. Released on November 15, 2004, in the US and peaking at number two on the ""Billboard"" 200, ""Destiny Fulfilled"" included the singles ""Lose My Breath"" and ""Soldier"", which reached the top five on the ""Billboard"" Hot 100 chart. Destiny's Child embarked on a worldwide concert tour, Destiny Fulfilled... and Lovin' It sponsored by McDonald's Corporation, and performed hits such as ""No, No, No"", ""Survivor"", ""Say My Name"", ""Independent Women"" and ""Lose My Breath"". In addition to renditions of the group's recorded material, they also performed songs from each singer's solo careers, most notably numbers from ""Dangerously in Love"". and during the last stop of their European tour, in Barcelona on June 11, 2005, Rowland announced that Destiny's Child would disband following the North American leg of the tour. The group released their first compilation album ""Number 1's"" on October 25, 2005, in the US and accepted a star on the Hollywood Walk of Fame in March 2006. The group has sold 60 million records worldwide.",146,Missy Elliott and Alicia Keys,0.9684755206108092,"(100, 129)",13252,"['NNP', 'NNP', 'CC', 'NNP', 'NNP']","['PERSON', 'PERSON', '', 'PERSON', 'PERSON']",0,0.9684755206108092,0.9684755206108092,0.9684755206108092,0.9684755206108092,1597.1237178019612,1.0,0.0,0.25743451286298535,90,1
2,13245,83688,Beyoncé,0.5797732472419739,0.3262604678073821,156,18612,8,"['a storm', 'a storm', 'a storm']",Who did Beyoncé tour with for the Verizon Lades First Tour?,"Beyoncé has worked with Tommy Hilfiger for the fragrances True Star (singing a cover version of ""Wishing on a Star"") and True Star Gold; she also promoted Emporio Armani's Diamonds fragrance in 2007. Beyoncé launched her first official fragrance, Heat, in 2010. The commercial, which featured the 1956 song ""Fever"", was shown after the water shed in the United Kingdom as it begins with an image of Beyoncé appearing to lie naked in a room. In February 2011, Beyoncé launched her second fragrance, Heat Rush. Beyoncé's third fragrance, Pulse, was launched in September 2011. In 2013, The Mrs. Carter Show Limited Edition version of Heat was released. The six editions of Heat are the world's best-selling celebrity fragrance line, with sales of over $400 million.",146,Tommy Hilfiger,0.9512100219726562,"(24, 38)",13245,"['NNP', 'NNP']","['PERSON', 'PERSON']",0,4.652006387710571,0.9512100219726562,0.1414840519428253,0.5815007984638214,1597.1237178019612,1.0,0.0,0.25743451286298535,83,1
3,13450,83688,Beyoncé,0.5797732472419739,0.0,1,18612,8,"['a storm', 'a storm', 'a storm']",Who did Beyoncé tour with for the Verizon Lades First Tour?,Residencies,146,Residencies,0.950003743171692,"(0, 11)",13450,['NNS'],[''],0,39.90322667360306,0.9930531978607178,0.6610943675041199,0.9068915153091605,1597.1237178019612,1.0,0.0,0.25743451286298535,288,1
0,13458,83688,Beyoncé,0.7737321853637695,0.609047423371847,142,18612,2,"['Berengaria', 'Berengaria', 'Berengaria']","What major event did Beyoncé perform at on February 1, 2004?","In 2002, Beyoncé, Kelly Rowland and Tina Knowles built the Knowles-Rowland Center for Youth, a community center in Downtown Houston. After Hurricane Katrina in 2005, Beyoncé and Rowland founded the Survivor Foundation to provide transitional housing to displaced families and provide means for new building construction, to which Beyoncé contributed an initial $250,000. The foundation has since expanded to work with other charities in the city, and also provided relief following Hurricane Ike three years later. Beyoncé also donated $100,000 to the Gulf Coast Ike Relief Fund. In 2007, Beyoncé founded the Knowles-Temenos Place Apartments, a housing complex offering living space for 43 displaced individuals. As of 2016, Beyoncé had donated $7 million for the maintenance of the complex.",147,Hurricane Katrina,0.9675852060317992,"(139, 156)",13458,"['NNP', 'NNP']","['', '']",0,1.9352410435676575,0.9676558375358582,0.9675852060317992,0.9676205217838287,1597.1237178019612,1.0,0.0,0.25743451286298535,7,1
1,13644,83688,Beyoncé,0.7737321853637695,0.0,1,18612,2,"['Berengaria', 'Berengaria', 'Berengaria']","What major event did Beyoncé perform at on February 1, 2004?",Residencies,147,Residencies,0.9616481065750122,"(0, 11)",13644,['NNS'],[''],0,39.90322667360306,0.9930531978607178,0.6610943675041199,0.9068915153091605,1597.1237178019612,1.0,0.0,0.25743451286298535,193,1
2,13509,83688,Beyoncé,0.7737321853637695,0.4445816271509309,242,18612,2,"['Berengaria', 'Berengaria', 'Berengaria']","What major event did Beyoncé perform at on February 1, 2004?","In 2010, Beyoncé founded her own entertainment company Parkwood Entertainment which formed as an imprint based from Columbia Records, the company began as a production unit for videos and films in 2008. Parkwood Entertainment is named after a street in Houston, Texas where Beyoncé once lived. With headquarters in New York City, the company serves as an umbrella for the entertainer's various brands in music, movies, videos, and fashion. The staff of Parkwood Entertainment have experiences in arts and entertainment, from filmmaking and video production to web and fashion design. In addition to departments in marketing, digital, creative, publicity, fashion design and merchandising, the company houses a state-of-the-art editing suite, where Beyoncé works on content for her worldwide tours, music videos, and television specials. Parkwood Entertainment's first production was the musical biopic ""Cadillac Records"" (2008), in which Beyoncé starred and co-produced. The company has also distributed Beyoncé's albums such as her self-titled fifth studio album (2013), ""Lemonade"" (2016) and The Carters, ""Everything is Love"" (2018). Beyoncé has also signed other artists to Parkwood such as Chloe x Halle, who performed at Super Bowl LIII in February 2019.",147,Super Bowl LIII,0.9587107300758362,"(1226, 1241)",13509,"['NNP', 'NNP', 'NNP']","['ORG', 'ORG', '']",0,1.2025333419442177,0.9587107300758362,0.0804218873381614,0.4008444473147392,1597.1237178019612,1.0,0.0,0.25743451286298535,58,1
3,13531,83688,Beyoncé,0.7737321853637695,0.404304682962363,179,18612,2,"['Berengaria', 'Berengaria', 'Berengaria']","What major event did Beyoncé perform at on February 1, 2004?","During Hurricane Harvey in August 2017, Beyoncé launched BeyGOOD Houston to support those affected by the hurricane in Houston. The organization donated necessities such as cots, blankets, pillows, baby products, feminine products and wheelchairs, and funded long-term revitalization projects. On September 8, Beyoncé visited Houston, where she sponsored a lunch for 400 survivors at her local church, visited the George R Brown Convention Center to discuss with people displaced by the flooding about their needs, served meals to those who lost their homes, and made a significant donation to local causes. Beyoncé additionally donated $75,000 worth of new mattresses to survivors of the hurricane. Later that month, Beyoncé released a remix of J Balvin and Willy William's ""Mi Gente"", with all of her proceeds being donated to disaster relief charities in Puerto Rico, Mexico, the U.S. and the Caribbean after hurricanes Harvey, Irma and Maria, and the Chiapas and Puebla earthquakes.",147,Hurricane Harvey,0.9521961808204652,"(7, 23)",13531,"['NNP', 'NNP']","['ORG', 'ORG']",0,1.69195456802845,0.9521961808204652,0.1498168706893921,0.4229886420071125,1597.1237178019612,1.0,0.0,0.25743451286298535,80,1
0,13670,2610507,Destiny (disambiguation),0.745274543762207,0.6356592724802503,6,21,2,"['1191', '1191', '1191']",What is the name of the final studio album from Destiny's Child?,Destiny may also refer to:,148,Destiny,0.988500475883484,"(0, 7)",13670,['NN'],[''],0,18.695973806083202,0.9965967535972596,0.0323312655091285,0.5842491814401001,13.766232473069223,0.6934987777805061,0.1985567041068308,0.43019476478341323,0,2
1,13671,14278621,Love Destiny,0.664567232131958,0.5849931066852012,6,6,2,"['1191', '1191', '1191']",What is the name of the final studio album from Destiny's Child?,Love Destiny may refer to:,148,Love Destiny,0.9688607454299928,"(0, 12)",13671,"['NNP', 'NNP']","['ORG', 'ORG']",0,9.302537426352501,0.9688607454299928,0.1640704572200775,0.6644669590251786,8.425854939456936,0.6445287617135926,0.3471573958148967,0.5266159337160585,1,1
2,13679,28637966,List of songs recorded by Destiny's Child,0.69195556640625,0.0,21,102,2,"['1191', '1191', '1191']",What is the name of the final studio album from Destiny's Child?,"- the songs listed that have not yet been leaked from ""Survivor"" have been acquired from ASCAP's Repertory",148,Survivor,0.7751195430755615,"(55, 63)",13679,['NN'],[''],0,6.574091520160437,0.8814563751220703,0.0371303372085094,0.46957796572574545,11.044076534003368,0.4362263143306868,0.0,0.09687786433336287,9,1
3,13680,28637966,List of songs recorded by Destiny's Child,0.69195556640625,0.0,16,102,2,"['1191', '1191', '1191']",What is the name of the final studio album from Destiny's Child?,"- ""Go Deep"" is a registered recorded song at the US Copyright Office.",148,Go Deep,0.7547667026519775,"(3, 10)",13680,"['VB', 'RB']","['', '']",0,6.1183022409677505,0.8435452580451965,0.2382785230875015,0.5562092946334318,11.044076534003368,0.4362263143306868,0.0,0.09687786433336287,10,1
0,13682,65992443,Dancegod Lloyd,0.3475028276443481,0.4186438819199437,23,205,12,"['Isaac Komnenos', 'Isaac', 'Isaac Komnenos']",How many albums did Beyonce sell in the first week when she released her second album?,"He has performed in several music videos including Already by Beyonce, See Brother by Patoranking and Shoo by Kwamz and Flava.",149,Already,0.968602418899536,"(51, 58)",13682,['RB'],[''],0,19.808365613222122,0.969488561153412,0.0728757381439209,0.4606596654237703,42.49896158593426,0.5160477377761628,0.0,0.09837722589336634,1,2
1,13693,9899084,Nadia Buari,0.358213871717453,0.0,34,428,12,"['Isaac Komnenos', 'Isaac', 'Isaac Komnenos']",How many albums did Beyonce sell in the first week when she released her second album?,"Nadia Buari (born November 21, 1982) is a Ghanaian actress. She received two nominations for Best Actress in a Leading Role at the Africa Movie Academy Awards in 2009.",149,two,0.955324649810791,"(73, 76)",13693,['CD'],['CARDINAL'],0,31.18260832130909,0.978865385055542,0.0401824638247489,0.5470633038826156,68.19591450289646,0.6194241172978492,0.0,0.07838610862401892,12,1
2,13702,9899084,Nadia Buari,0.358213871717453,0.0,17,428,12,"['Isaac Komnenos', 'Isaac', 'Isaac Komnenos']",How many albums did Beyonce sell in the first week when she released her second album?,"In 2019, Buari revealed in an interview that she is married and has four children.",149,four,0.914411187171936,"(68, 72)",13702,['CD'],['CARDINAL'],0,23.96302815899253,0.9652047157287598,0.0326553583145141,0.6476494097025007,68.19591450289646,0.6194241172978492,0.0,0.07838610862401892,21,1
3,13688,52986263,Rey Reel,0.3060359358787536,0.2278169341241613,95,337,12,"['Isaac Komnenos', 'Isaac', 'Isaac Komnenos']",How many albums did Beyonce sell in the first week when she released her second album?,"Rey Reel began pursuing his production career at age 15 in his home studio. He forged a partnership with hip hop duo Audio Push and produced the hit, ""Teach Me How To Jerk"". He began collaborating with childhood friend Hit-Boy and together, the duo produced songs for Diddy, Britney Spears, Drake, and Mariah Carey. In December 2014, Rey Reel was nominated for his first Grammy for his production contribution on the Grammy nominated ""Beyonce"" for Album of the Year.",149,15,0.9076644778251648,"(53, 55)",13688,['CD'],['CARDINAL'],0,3.925731509923935,0.9076644778251648,0.1017239391803741,0.49071643874049187,16.643182728647265,0.3776179025132448,0.0,0.05603765228500762,7,1
